
Displacement Length
 ==================== 
Displacement Length,Unit,Category,Time,TrackID,ID,
2.86398,µm,Spot,11,1000275823,305169,
3.35872,µm,Spot,11,1000074239,305193,
2.70286,µm,Spot,11,1000278844,308213,
2.64482,µm,Spot,11,1000221333,308444,
3.8148,µm,Spot,11,1000224234,308734,
1.2427,µm,Spot,11,1000019405,308790,
4.2748,µm,Spot,11,1000165097,309573,
3.64482,µm,Spot,11,1000224241,311362,
3.95585,µm,Spot,11,1000224431,311542,
4.34298,µm,Spot,11,1000196023,311574,
1.71527,µm,Spot,11,1000253547,311626,
1.21164,µm,Spot,11,1000282868,312193,
4.27126,µm,Spot,11,1000282540,312199,
4.56343,µm,Spot,11,1000080712,312392,
6.74712,µm,Spot,11,1000196749,312713,
0,µm,Spot,11,1000312915,312915,
3.8278,µm,Spot,11,1000111173,312994,
2.61612,µm,Spot,11,1000226383,313835,
4.35064,µm,Spot,11,1000027048,313885,
2.22917,µm,Spot,11,1000026374,315460,
2.91228,µm,Spot,11,1000026660,315763,
3.05382,µm,Spot,11,1000199932,315851,
3.93236,µm,Spot,11,1000257305,315870,
5.69642,µm,Spot,11,1000024512,316043,
0.342818,µm,Spot,11,1000260417,318916,
2.61943,µm,Spot,11,1000260594,319098,
3.75312,µm,Spot,11,1000145899,319743,
2.79999,µm,Spot,11,1000232501,319753,
0.969272,µm,Spot,11,1000290426,319755,
2.44135,µm,Spot,12,1000290900,320267,
0,µm,Spot,12,1000320447,320447,
4.00357,µm,Spot,12,1000178867,323471,
2.30151,µm,Spot,12,1000034728,323630,
0,µm,Spot,12,1000327258,327258,
5.98456,µm,Spot,12,1000008102,327597,
3.41168,µm,Spot,12,1000244446,331820,
3.13522,µm,Spot,12,1000071729,332124,
4.68372,µm,Spot,12,1000014633,333504,
3.64326,µm,Spot,12,1000275823,334574,
3.31622,µm,Spot,12,1000074239,334588,
3.88838,µm,Spot,12,1000218062,334649,
7.43214,µm,Spot,12,1000158060,334766,
2.54007,µm,Spot,12,1000278844,337535,
2.01317,µm,Spot,12,1000221333,337717,
4.99564,µm,Spot,12,1000224234,338033,
2.45811,µm,Spot,12,1000019405,338084,
0,µm,Spot,12,1000338312,338312,
5.03466,µm,Spot,12,1000165097,338811,
3.49716,µm,Spot,12,1000224241,340544,
3.42228,µm,Spot,12,1000224431,340696,
2.20534,µm,Spot,12,1000196023,340725,
3.52036,µm,Spot,12,1000253547,340780,
3.83758,µm,Spot,12,1000282540,341020,
1.70091,µm,Spot,12,1000282868,341314,
5.30099,µm,Spot,12,1000080712,341500,
10.3637,µm,Spot,12,1000196749,341815,
1.50752,µm,Spot,12,1000312915,342010,
4.55749,µm,Spot,12,1000111173,342104,
1.83044,µm,Spot,12,1000226383,342656,
4.14103,µm,Spot,12,1000027048,342982,
1.5959,µm,Spot,12,1000026374,344546,
3.86143,µm,Spot,12,1000026660,344833,
2.23775,µm,Spot,12,1000199932,344942,
2.50015,µm,Spot,12,1000257305,344953,
4.81909,µm,Spot,12,1000024512,345116,
1.14625,µm,Spot,12,1000260417,347970,
0.843723,µm,Spot,12,1000260594,348147,
3.27997,µm,Spot,12,1000145899,348845,
3.98325,µm,Spot,12,1000232501,348849,
1.82022,µm,Spot,12,1000290426,348853,
1.40321,µm,Spot,13,1000290900,349380,
1.34575,µm,Spot,13,1000320447,349580,
3.77891,µm,Spot,13,1000178867,352590,
2.57671,µm,Spot,13,1000034728,352773,
0,µm,Spot,13,1000354440,354440,
0,µm,Spot,13,1000354480,354480,
2.19811,µm,Spot,13,1000327258,356160,
5.12031,µm,Spot,13,1000008102,356736,
2.89261,µm,Spot,13,1000244446,360874,
3.48391,µm,Spot,13,1000071729,361148,
4.05076,µm,Spot,13,1000014633,362490,
4.83225,µm,Spot,13,1000275823,363531,
4.38867,µm,Spot,13,1000074239,363546,
5.6915,µm,Spot,13,1000218062,363606,
4.24979,µm,Spot,13,1000278844,366498,
0.432786,µm,Spot,13,1000221333,366718,
4.82197,µm,Spot,13,1000224241,367020,
2.91289,µm,Spot,13,1000019405,367076,
2.17315,µm,Spot,13,1000338312,367314,
2.94045,µm,Spot,13,1000165097,368149,
3.84162,µm,Spot,13,1000224234,369566,
3.44711,µm,Spot,13,1000224431,369729,
2.92972,µm,Spot,13,1000196023,369764,
2.86128,µm,Spot,13,1000253547,369823,
4.28721,µm,Spot,13,1000282540,370059,
6.54613,µm,Spot,13,1000080712,370551,
1.76047,µm,Spot,13,1000282868,370670,
9.71631,µm,Spot,13,1000196749,370869,
4.22876,µm,Spot,13,1000312915,371100,
4.96804,µm,Spot,13,1000111173,371189,
0,µm,Spot,13,1000371442,371442,
2.36073,µm,Spot,13,1000226383,371745,
5.53211,µm,Spot,13,1000027048,372095,
0,µm,Spot,13,1000373068,373068,
3.30163,µm,Spot,13,1000026374,373583,
4.62313,µm,Spot,13,1000026660,373869,
2.03115,µm,Spot,13,1000199932,373973,
1.05618,µm,Spot,13,1000257305,373980,
6.32034,µm,Spot,13,1000024512,374152,
3.37686,µm,Spot,13,1000260417,376655,
1.60928,µm,Spot,13,1000260594,377159,
3.57495,µm,Spot,13,1000145899,377817,
2.52457,µm,Spot,13,1000232501,377823,
0.867239,µm,Spot,13,1000290426,377828,
1.66175,µm,Spot,14,1000290900,378365,
3.27274,µm,Spot,14,1000320447,378573,
4.82862,µm,Spot,14,1000178867,379911,
3.66848,µm,Spot,14,1000034728,381380,
3.45013,µm,Spot,14,1000354440,383368,
2.45374,µm,Spot,14,1000354480,383405,
3.27233,µm,Spot,14,1000327258,385098,
0,µm,Spot,14,1000385100,385100,
4.77553,µm,Spot,14,1000008102,385535,
3.59272,µm,Spot,14,1000244446,389772,
5.56221,µm,Spot,14,1000014633,391286,
4.25912,µm,Spot,14,1000275823,392500,
5.33102,µm,Spot,14,1000218062,392581,
2.95801,µm,Spot,14,1000221333,395328,
3.15991,µm,Spot,14,1000278844,395431,
3.73762,µm,Spot,14,1000224234,395980,
3.02113,µm,Spot,14,1000224241,395984,
2.09742,µm,Spot,14,1000019405,396019,
4.44596,µm,Spot,14,1000224431,396145,
0.794209,µm,Spot,14,1000338312,396273,
5.52826,µm,Spot,14,1000165097,396760,
2.82287,µm,Spot,14,1000196023,398660,
2.16931,µm,Spot,14,1000253547,398711,
2.75135,µm,Spot,14,1000282540,398941,
1.18366,µm,Spot,14,1000282868,399235,
9.23696,µm,Spot,14,1000196749,399414,
7.01468,µm,Spot,14,1000080712,399444,
2.73181,µm,Spot,14,1000373068,399716,
2.486,µm,Spot,14,1000312915,399918,
3.03687,µm,Spot,14,1000111173,399990,
1.55735,µm,Spot,14,1000371442,400244,
5.86655,µm,Spot,14,1000027048,400915,
0,µm,Spot,14,1000401657,401657,
3.01274,µm,Spot,14,1000026374,402334,
0,µm,Spot,14,1000402605,402605,
2.56321,µm,Spot,14,1000199932,402701,
0.980936,µm,Spot,14,1000257305,402717,
5.69466,µm,Spot,14,1000024512,402891,
0,µm,Spot,14,1000405139,405139,
2.58394,µm,Spot,14,1000260417,405314,
0.969743,µm,Spot,14,1000260594,405853,
3.84679,µm,Spot,14,1000145899,406550,
2.08097,µm,Spot,14,1000232501,406554,
0.195122,µm,Spot,14,1000290426,406557,
2.77654,µm,Spot,15,1000290900,407107,
2.73904,µm,Spot,15,1000320447,407345,
4.12017,µm,Spot,15,1000178867,408709,
0,µm,Spot,15,1000409035,409035,
1.91687,µm,Spot,15,1000354480,412263,
4.34071,µm,Spot,15,1000354440,412471,
4.17468,µm,Spot,15,1000327258,414040,
0.827581,µm,Spot,15,1000385100,414048,
4.77126,µm,Spot,15,1000008102,414497,
3.07008,µm,Spot,15,1000244446,418817,
4.05335,µm,Spot,15,1000275823,421562,
