
Diameter
 ==================== 
Diameter X,Diameter Y,Diameter Z,Unit,Category,Collection,Time,TrackID,ID,
3.89834,3.89834,3.89834,µm,Spot,Diameter,32,1000690930,926491,
3.28799,3.28799,3.28799,µm,Spot,Diameter,32,1000926710,926710,
3.28799,3.28799,3.28799,µm,Spot,Diameter,32,1000809896,927962,
3.28799,3.28799,3.28799,µm,Spot,Diameter,32,1000839692,928269,
2.87233,2.87233,2.87233,µm,Spot,Diameter,32,1000898844,928380,
3.51545,3.51545,3.51545,µm,Spot,Diameter,32,1000606742,928820,
3.71676,3.71676,3.71676,µm,Spot,Diameter,32,1000811156,929165,
3.02378,3.02378,3.02378,µm,Spot,Diameter,32,1000813964,931596,
3.16141,3.16141,3.16141,µm,Spot,Diameter,32,1000755087,931636,
4.1426,4.1426,4.1426,µm,Spot,Diameter,32,1000145899,932177,
3.89834,3.89834,3.89834,µm,Spot,Diameter,33,1000728131,934197,
3.51545,3.51545,3.51545,µm,Spot,Diameter,33,1000704730,940008,
4.06442,4.06442,4.06442,µm,Spot,Diameter,33,1000705525,940677,
4.79993,4.79993,4.79993,µm,Spot,Diameter,33,1000855659,941423,
4.49529,4.49529,4.49529,µm,Spot,Diameter,33,1000675627,943592,
3.80971,3.80971,3.80971,µm,Spot,Diameter,33,1000825954,944238,
3.6189,3.6189,3.6189,µm,Spot,Diameter,33,1000534158,944540,
5.4059,5.4059,5.4059,µm,Spot,Diameter,33,1000764459,944653,
4.1426,4.1426,4.1426,µm,Spot,Diameter,33,1000856861,945937,
3.80971,3.80971,3.80971,µm,Spot,Diameter,33,1000946144,946144,
1.58071,1.58071,1.58071,µm,Spot,Diameter,33,1000449132,946310,
3.40552,3.40552,3.40552,µm,Spot,Diameter,33,1000858553,947368,
3.02378,3.02378,3.02378,µm,Spot,Diameter,33,1000887899,947517,
3.89834,3.89834,3.89834,µm,Spot,Diameter,33,1000686553,948998,
4.8564,4.8564,4.8564,µm,Spot,Diameter,33,1000860086,949048,
3.40552,3.40552,3.40552,µm,Spot,Diameter,33,1000860289,949287,
3.51545,3.51545,3.51545,µm,Spot,Diameter,33,1000890207,949631,
4.06442,4.06442,4.06442,µm,Spot,Diameter,33,1000626063,949673,
4.29068,4.29068,4.29068,µm,Spot,Diameter,33,1000569584,950905,
3.80971,3.80971,3.80971,µm,Spot,Diameter,33,1000572485,951398,
5.12084,5.12084,5.12084,µm,Spot,Diameter,33,1000454057,952028,
2.70297,2.70297,2.70297,µm,Spot,Diameter,33,1000953090,953090,
5.62236,5.62236,5.62236,µm,Spot,Diameter,33,1000864199,953247,
4.42918,4.42918,4.42918,µm,Spot,Diameter,33,1000835089,953738,
3.16141,3.16141,3.16141,µm,Spot,Diameter,33,1000689377,954334,
2.70297,2.70297,2.70297,µm,Spot,Diameter,33,1000865808,954790,
1.99157,1.99157,1.99157,µm,Spot,Diameter,33,1000866048,955019,
3.40552,3.40552,3.40552,µm,Spot,Diameter,33,1000371442,955462,
3.16141,3.16141,3.16141,µm,Spot,Diameter,33,1000690930,955874,
2.87233,2.87233,2.87233,µm,Spot,Diameter,33,1000809896,957693,
3.40552,3.40552,3.40552,µm,Spot,Diameter,33,1000839692,957774,
3.40552,3.40552,3.40552,µm,Spot,Diameter,33,1000898844,958218,
4.36103,4.36103,4.36103,µm,Spot,Diameter,33,1000926710,958350,
3.51545,3.51545,3.51545,µm,Spot,Diameter,33,1000606742,958681,
3.51545,3.51545,3.51545,µm,Spot,Diameter,33,1000811156,959057,
4.49529,4.49529,4.49529,µm,Spot,Diameter,33,1000813964,961515,
3.02378,3.02378,3.02378,µm,Spot,Diameter,33,1000755087,961556,
3.40552,3.40552,3.40552,µm,Spot,Diameter,33,1000145899,962149,
3.40552,3.40552,3.40552,µm,Spot,Diameter,33,1000962165,962165,
3.02378,3.02378,3.02378,µm,Spot,Diameter,34,1000728131,963785,
2.87233,2.87233,2.87233,µm,Spot,Diameter,34,1000704730,970151,
3.40552,3.40552,3.40552,µm,Spot,Diameter,34,1000705525,970878,
3.71676,3.71676,3.71676,µm,Spot,Diameter,34,1000855659,971673,
4.55952,4.55952,4.55952,µm,Spot,Diameter,34,1000675627,973585,
3.89834,3.89834,3.89834,µm,Spot,Diameter,34,1000825954,974427,
3.80971,3.80971,3.80971,µm,Spot,Diameter,34,1000534158,974697,
3.98311,3.98311,3.98311,µm,Spot,Diameter,34,1000976176,976176,
3.89834,3.89834,3.89834,µm,Spot,Diameter,34,1000946144,976285,
3.6189,3.6189,3.6189,µm,Spot,Diameter,34,1000858553,977594,
3.16141,3.16141,3.16141,µm,Spot,Diameter,34,1000887899,977743,
3.71676,3.71676,3.71676,µm,Spot,Diameter,34,1000686553,979172,
4.49529,4.49529,4.49529,µm,Spot,Diameter,34,1000860086,979217,
3.02378,3.02378,3.02378,µm,Spot,Diameter,34,1000860289,979460,
3.89834,3.89834,3.89834,µm,Spot,Diameter,34,1000856861,979585,
4.62199,4.62199,4.62199,µm,Spot,Diameter,34,1000890207,979861,
3.6189,3.6189,3.6189,µm,Spot,Diameter,34,1000835089,980476,
4.06442,4.06442,4.06442,µm,Spot,Diameter,34,1000569584,981161,
3.16141,3.16141,3.16141,µm,Spot,Diameter,34,1000572485,981674,
1.58071,1.58071,1.58071,µm,Spot,Diameter,34,1000454057,982623,
4.42918,4.42918,4.42918,µm,Spot,Diameter,34,1000953090,983015,
5.78424,5.78424,5.78424,µm,Spot,Diameter,34,1000864199,983505,
3.40552,3.40552,3.40552,µm,Spot,Diameter,34,1000689377,984580,
3.02378,3.02378,3.02378,µm,Spot,Diameter,34,1000865808,984992,
2.87233,2.87233,2.87233,µm,Spot,Diameter,34,1000866048,985227,
3.28799,3.28799,3.28799,µm,Spot,Diameter,34,1000371442,985721,
3.98311,3.98311,3.98311,µm,Spot,Diameter,34,1000926710,986653,
3.16141,3.16141,3.16141,µm,Spot,Diameter,34,1000809896,987981,
2.70297,2.70297,2.70297,µm,Spot,Diameter,34,1000988049,988049,
2.87233,2.87233,2.87233,µm,Spot,Diameter,34,1000839692,988329,
3.80971,3.80971,3.80971,µm,Spot,Diameter,34,1000898844,988455,
3.51545,3.51545,3.51545,µm,Spot,Diameter,34,1000606742,988934,
3.80971,3.80971,3.80971,µm,Spot,Diameter,34,1000811156,988960,
4.55952,4.55952,4.55952,µm,Spot,Diameter,34,1000145899,992284,
3.6189,3.6189,3.6189,µm,Spot,Diameter,34,1000962165,992315,
3.51545,3.51545,3.51545,µm,Spot,Diameter,35,1000704730,1000206,
4.21794,4.21794,4.21794,µm,Spot,Diameter,35,1000705525,1000874,
3.71676,3.71676,3.71676,µm,Spot,Diameter,35,1000855659,1001655,
4.68281,4.68281,4.68281,µm,Spot,Diameter,35,1000675627,1003832,
3.28799,3.28799,3.28799,µm,Spot,Diameter,35,1000825954,1004463,
3.16141,3.16141,3.16141,µm,Spot,Diameter,35,1000976176,1006212,
4.06442,4.06442,4.06442,µm,Spot,Diameter,35,1000946144,1006355,
3.02378,3.02378,3.02378,µm,Spot,Diameter,35,1001007366,1007366,
3.40552,3.40552,3.40552,µm,Spot,Diameter,35,1000858553,1007613,
3.16141,3.16141,3.16141,µm,Spot,Diameter,35,1000887899,1008167,
3.51545,3.51545,3.51545,µm,Spot,Diameter,35,1000686553,1009334,
4.55952,4.55952,4.55952,µm,Spot,Diameter,35,1000860086,1009382,
3.28799,3.28799,3.28799,µm,Spot,Diameter,35,1000860289,1009590,
3.80971,3.80971,3.80971,µm,Spot,Diameter,35,1000856861,1009709,
5.36047,5.36047,5.36047,µm,Spot,Diameter,35,1000890207,1009970,
4.49529,4.49529,4.49529,µm,Spot,Diameter,35,1000835089,1010593,
3.98311,3.98311,3.98311,µm,Spot,Diameter,35,1000569584,1011194,
3.51545,3.51545,3.51545,µm,Spot,Diameter,35,1000572485,1011731,
4.74209,4.74209,4.74209,µm,Spot,Diameter,35,1000454057,1012318,
4.96557,4.96557,4.96557,µm,Spot,Diameter,35,1000953090,1013037,
5.31426,5.31426,5.31426,µm,Spot,Diameter,35,1000864199,1013519,
3.71676,3.71676,3.71676,µm,Spot,Diameter,35,1000689377,1014570,
3.02378,3.02378,3.02378,µm,Spot,Diameter,35,1000865808,1014699,
4.06442,4.06442,4.06442,µm,Spot,Diameter,35,1000866048,1014941,
3.80971,3.80971,3.80971,µm,Spot,Diameter,35,1000371442,1015753,
4.21794,4.21794,4.21794,µm,Spot,Diameter,35,1000926710,1016709,
2.27978,2.27978,2.27978,µm,Spot,Diameter,35,1000988049,1018136,
4.06442,4.06442,4.06442,µm,Spot,Diameter,35,1000839692,1018148,
3.89834,3.89834,3.89834,µm,Spot,Diameter,35,1000898844,1018265,
3.71676,3.71676,3.71676,µm,Spot,Diameter,35,1000606742,1018991,
2.87233,2.87233,2.87233,µm,Spot,Diameter,35,1000811156,1019030,
2.87233,2.87233,2.87233,µm,Spot,Diameter,35,1001020468,1020468,
4.42918,4.42918,4.42918,µm,Spot,Diameter,35,1000145899,1022467,
3.71676,3.71676,3.71676,µm,Spot,Diameter,35,1000962165,1022485,
5.0184,5.0184,5.0184,µm,Spot,Diameter,36,1000705525,1028773,
3.28799,3.28799,3.28799,µm,Spot,Diameter,36,1001028919,1028919,
3.16141,3.16141,3.16141,µm,Spot,Diameter,36,1000704730,1030424,
2.50922,2.50922,2.50922,µm,Spot,Diameter,36,1000855659,1031626,
4.68281,4.68281,4.68281,µm,Spot,Diameter,36,1000675627,1033860,
3.71676,3.71676,3.71676,µm,Spot,Diameter,36,1000825954,1034769,
5.07014,5.07014,5.07014,µm,Spot,Diameter,36,1001035449,1035449,
4.42918,4.42918,4.42918,µm,Spot,Diameter,36,1000976176,1036447,
3.80971,3.80971,3.80971,µm,Spot,Diameter,36,1000946144,1036605,
2.70297,2.70297,2.70297,µm,Spot,Diameter,36,1001007366,1037589,
3.28799,3.28799,3.28799,µm,Spot,Diameter,36,1000887899,1038002,
3.71676,3.71676,3.71676,µm,Spot,Diameter,36,1000686553,1039468,
4.49529,4.49529,4.49529,µm,Spot,Diameter,36,1000860086,1039526,
3.6189,3.6189,3.6189,µm,Spot,Diameter,36,1000860289,1039734,
5.21934,5.21934,5.21934,µm,Spot,Diameter,36,1000890207,1040107,
3.40552,3.40552,3.40552,µm,Spot,Diameter,36,1000835089,1040718,
4.21794,4.21794,4.21794,µm,Spot,Diameter,36,1000569584,1041342,
4.06442,4.06442,4.06442,µm,Spot,Diameter,36,1000572485,1041847,
4.68281,4.68281,4.68281,µm,Spot,Diameter,36,1000454057,1042444,
4.42918,4.42918,4.42918,µm,Spot,Diameter,36,1000953090,1043148,
5.49454,5.49454,5.49454,µm,Spot,Diameter,36,1000864199,1043631,
3.51545,3.51545,3.51545,µm,Spot,Diameter,36,1000689377,1044673,
3.80971,3.80971,3.80971,µm,Spot,Diameter,36,1000866048,1045043,
3.6189,3.6189,3.6189,µm,Spot,Diameter,36,1001045764,1045764,
3.51545,3.51545,3.51545,µm,Spot,Diameter,36,1001046137,1046137,
3.51545,3.51545,3.51545,µm,Spot,Diameter,36,1000926710,1046352,
3.51545,3.51545,3.51545,µm,Spot,Diameter,36,1000988049,1048130,
3.6189,3.6189,3.6189,µm,Spot,Diameter,36,1000898844,1048250,
1.58071,1.58071,1.58071,µm,Spot,Diameter,36,1000606742,1048977,
3.98311,3.98311,3.98311,µm,Spot,Diameter,36,1000811156,1049017,
2.87233,2.87233,2.87233,µm,Spot,Diameter,36,1001020468,1050485,
4.79993,4.79993,4.79993,µm,Spot,Diameter,36,1000145899,1052341,
3.80971,3.80971,3.80971,µm,Spot,Diameter,36,1000962165,1052357,
1.58071,1.58071,1.58071,µm,Spot,Diameter,37,1001054405,1054405,
3.02378,3.02378,3.02378,µm,Spot,Diameter,37,1001028919,1058581,
4.06442,4.06442,4.06442,µm,Spot,Diameter,37,1000705525,1058709,
3.51545,3.51545,3.51545,µm,Spot,Diameter,37,1000704730,1060323,
3.51545,3.51545,3.51545,µm,Spot,Diameter,37,1000825954,1062089,
3.89834,3.89834,3.89834,µm,Spot,Diameter,37,1000946144,1063556,
5.0184,5.0184,5.0184,µm,Spot,Diameter,37,1000675627,1063750,
4.49529,4.49529,4.49529,µm,Spot,Diameter,37,1001035449,1065069,
4.68281,4.68281,4.68281,µm,Spot,Diameter,37,1000976176,1066428,
3.16141,3.16141,3.16141,µm,Spot,Diameter,37,1001007366,1067530,
3.28799,3.28799,3.28799,µm,Spot,Diameter,37,1000887899,1068001,
3.51545,3.51545,3.51545,µm,Spot,Diameter,37,1000686553,1069145,
3.28799,3.28799,3.28799,µm,Spot,Diameter,37,1000860289,1069794,
5.31426,5.31426,5.31426,µm,Spot,Diameter,37,1000890207,1070188,
2.50922,2.50922,2.50922,µm,Spot,Diameter,37,1001070831,1070831,
2.87233,2.87233,2.87233,µm,Spot,Diameter,37,1000835089,1070835,
3.71676,3.71676,3.71676,µm,Spot,Diameter,37,1000569584,1071463,
3.40552,3.40552,3.40552,µm,Spot,Diameter,37,1000572485,1071954,
4.96557,4.96557,4.96557,µm,Spot,Diameter,37,1000454057,1072551,
5.21934,5.21934,5.21934,µm,Spot,Diameter,37,1000953090,1073311,
5.45058,5.45058,5.45058,µm,Spot,Diameter,37,1000864199,1073832,
3.16141,3.16141,3.16141,µm,Spot,Diameter,37,1000689377,1074853,
2.87233,2.87233,2.87233,µm,Spot,Diameter,37,1001074979,1074979,
3.02378,3.02378,3.02378,µm,Spot,Diameter,37,1000866048,1075202,
3.51545,3.51545,3.51545,µm,Spot,Diameter,37,1001045764,1076010,
3.98311,3.98311,3.98311,µm,Spot,Diameter,37,1001046137,1076051,
4.29068,4.29068,4.29068,µm,Spot,Diameter,37,1000926710,1076967,
2.87233,2.87233,2.87233,µm,Spot,Diameter,37,1001078337,1078337,
3.02378,3.02378,3.02378,µm,Spot,Diameter,37,1000988049,1078338,
3.28799,3.28799,3.28799,µm,Spot,Diameter,37,1000898844,1078503,
4.06442,4.06442,4.06442,µm,Spot,Diameter,37,1000606742,1079197,
3.02378,3.02378,3.02378,µm,Spot,Diameter,37,1000811156,1079246,
2.87233,2.87233,2.87233,µm,Spot,Diameter,37,1001020468,1080723,
5.07014,5.07014,5.07014,µm,Spot,Diameter,37,1000145899,1082663,
2.70297,2.70297,2.70297,µm,Spot,Diameter,37,1000962165,1082686,
4.06442,4.06442,4.06442,µm,Spot,Diameter,38,1001054405,1084751,
4.96557,4.96557,4.96557,µm,Spot,Diameter,38,1001087121,1087121,
3.40552,3.40552,3.40552,µm,Spot,Diameter,38,1000704730,1088098,
1.58071,1.58071,1.58071,µm,Spot,Diameter,38,1001088762,1088762,
4.06442,4.06442,4.06442,µm,Spot,Diameter,38,1001088789,1088789,
3.16141,3.16141,3.16141,µm,Spot,Diameter,38,1001028919,1088911,
4.96557,4.96557,4.96557,µm,Spot,Diameter,38,1000705525,1089048,
3.71676,3.71676,3.71676,µm,Spot,Diameter,38,1000825954,1092447,
3.40552,3.40552,3.40552,µm,Spot,Diameter,38,1000946144,1093945,
4.91159,4.91159,4.91159,µm,Spot,Diameter,38,1000675627,1094179,
4.68281,4.68281,4.68281,µm,Spot,Diameter,38,1001035449,1095163,
3.02378,3.02378,3.02378,µm,Spot,Diameter,38,1000976176,1096787,
2.87233,2.87233,2.87233,µm,Spot,Diameter,38,1001007366,1097915,
3.16141,3.16141,3.16141,µm,Spot,Diameter,38,1000887899,1098326,
3.80971,3.80971,3.80971,µm,Spot,Diameter,38,1000686553,1099464,
3.89834,3.89834,3.89834,µm,Spot,Diameter,38,1000860289,1100080,
5.21934,5.21934,5.21934,µm,Spot,Diameter,38,1000890207,1100467,
3.02378,3.02378,3.02378,µm,Spot,Diameter,38,1001070831,1101091,
3.40552,3.40552,3.40552,µm,Spot,Diameter,38,1000835089,1101095,
4.29068,4.29068,4.29068,µm,Spot,Diameter,38,1000569584,1101744,
3.51545,3.51545,3.51545,µm,Spot,Diameter,38,1000572485,1102231,
3.98311,3.98311,3.98311,µm,Spot,Diameter,38,1001102674,1102674,
5.4059,5.4059,5.4059,µm,Spot,Diameter,38,1000454057,1102813,
4.62199,4.62199,4.62199,µm,Spot,Diameter,38,1000953090,1103620,
5.36047,5.36047,5.36047,µm,Spot,Diameter,38,1001104072,1104072,
3.51545,3.51545,3.51545,µm,Spot,Diameter,38,1000689377,1105150,
3.02378,3.02378,3.02378,µm,Spot,Diameter,38,1001074979,1105271,
3.40552,3.40552,3.40552,µm,Spot,Diameter,38,1001045764,1106272,
3.80971,3.80971,3.80971,µm,Spot,Diameter,38,1001046137,1106320,
1.58071,1.58071,1.58071,µm,Spot,Diameter,38,1000864199,1106343,
4.21794,4.21794,4.21794,µm,Spot,Diameter,38,1000926710,1106866,
2.87233,2.87233,2.87233,µm,Spot,Diameter,38,1000988049,1108530,
3.28799,3.28799,3.28799,µm,Spot,Diameter,38,1001078337,1108535,
2.87233,2.87233,2.87233,µm,Spot,Diameter,38,1000606742,1109385,
3.28799,3.28799,3.28799,µm,Spot,Diameter,38,1000811156,1109416,
2.70297,2.70297,2.70297,µm,Spot,Diameter,38,1001020468,1110923,
4.96557,4.96557,4.96557,µm,Spot,Diameter,38,1000145899,1112938,
2.70297,2.70297,2.70297,µm,Spot,Diameter,38,1000962165,1112955,
4.1426,4.1426,4.1426,µm,Spot,Diameter,39,1001054405,1114629,
3.16141,3.16141,3.16141,µm,Spot,Diameter,39,1001115718,1115718,
5.17056,5.17056,5.17056,µm,Spot,Diameter,39,1001087121,1117143,
3.80971,3.80971,3.80971,µm,Spot,Diameter,39,1001088762,1119093,
2.50922,2.50922,2.50922,µm,Spot,Diameter,39,1001028919,1119251,
3.6189,3.6189,3.6189,µm,Spot,Diameter,39,1000705525,1119394,
4.74209,4.74209,4.74209,µm,Spot,Diameter,39,1001088789,1119415,
3.40552,3.40552,3.40552,µm,Spot,Diameter,39,1000825954,1122778,
3.80971,3.80971,3.80971,µm,Spot,Diameter,39,1000946144,1124326,
1.58071,1.58071,1.58071,µm,Spot,Diameter,39,1000675627,1124545,
4.74209,4.74209,4.74209,µm,Spot,Diameter,39,1001035449,1125862,
3.71676,3.71676,3.71676,µm,Spot,Diameter,39,1000976176,1127222,
3.6189,3.6189,3.6189,µm,Spot,Diameter,39,1001128302,1128302,
3.28799,3.28799,3.28799,µm,Spot,Diameter,39,1001007366,1128349,
3.28799,3.28799,3.28799,µm,Spot,Diameter,39,1000887899,1128446,
3.28799,3.28799,3.28799,µm,Spot,Diameter,39,1001128779,1128779,
3.80971,3.80971,3.80971,µm,Spot,Diameter,39,1000686553,1129970,
3.02378,3.02378,3.02378,µm,Spot,Diameter,39,1001129977,1129977,
3.40552,3.40552,3.40552,µm,Spot,Diameter,39,1000860289,1130602,
5.21934,5.21934,5.21934,µm,Spot,Diameter,39,1000890207,1131013,
3.98311,3.98311,3.98311,µm,Spot,Diameter,39,1001070831,1131622,
3.28799,3.28799,3.28799,µm,Spot,Diameter,39,1001132092,1132092,
4.1426,4.1426,4.1426,µm,Spot,Diameter,39,1000569584,1132250,
3.89834,3.89834,3.89834,µm,Spot,Diameter,39,1001132873,1132873,
3.16141,3.16141,3.16141,µm,Spot,Diameter,39,1001102674,1133250,
5.17056,5.17056,5.17056,µm,Spot,Diameter,39,1000454057,1133389,
4.62199,4.62199,4.62199,µm,Spot,Diameter,39,1000953090,1134171,
5.26723,5.26723,5.26723,µm,Spot,Diameter,39,1001104072,1134670,
2.87233,2.87233,2.87233,µm,Spot,Diameter,39,1000689377,1135707,
3.16141,3.16141,3.16141,µm,Spot,Diameter,39,1001074979,1135816,
3.6189,3.6189,3.6189,µm,Spot,Diameter,39,1001045764,1136884,
3.51545,3.51545,3.51545,µm,Spot,Diameter,39,1001046137,1136926,
3.6189,3.6189,3.6189,µm,Spot,Diameter,39,1001138880,1138880,
3.02378,3.02378,3.02378,µm,Spot,Diameter,39,1000988049,1139207,
3.28799,3.28799,3.28799,µm,Spot,Diameter,39,1001078337,1139214,
3.89834,3.89834,3.89834,µm,Spot,Diameter,39,1000606742,1139697,
3.40552,3.40552,3.40552,µm,Spot,Diameter,39,1001020468,1141571,
5.21934,5.21934,5.21934,µm,Spot,Diameter,39,1000145899,1143538,
2.50922,2.50922,2.50922,µm,Spot,Diameter,39,1000962165,1143551,
4.1426,4.1426,4.1426,µm,Spot,Diameter,40,1001054405,1145515,
2.87233,2.87233,2.87233,µm,Spot,Diameter,40,1001115718,1146197,
3.28799,3.28799,3.28799,µm,Spot,Diameter,40,1001087121,1147887,
3.51545,3.51545,3.51545,µm,Spot,Diameter,40,1001148839,1148839,
3.02378,3.02378,3.02378,µm,Spot,Diameter,40,1001028919,1149672,
4.55952,4.55952,4.55952,µm,Spot,Diameter,40,1001088762,1149804,
4.06442,4.06442,4.06442,µm,Spot,Diameter,40,1001088789,1149828,
2.70297,2.70297,2.70297,µm,Spot,Diameter,40,1000705525,1152222,
3.98311,3.98311,3.98311,µm,Spot,Diameter,40,1000946144,1154691,
5.6637,5.6637,5.6637,µm,Spot,Diameter,40,1000675627,1154915,
5.07014,5.07014,5.07014,µm,Spot,Diameter,40,1001035449,1156256,
4.21794,4.21794,4.21794,µm,Spot,Diameter,40,1000976176,1157738,
3.28799,3.28799,3.28799,µm,Spot,Diameter,40,1001007366,1158537,
4.21794,4.21794,4.21794,µm,Spot,Diameter,40,1001128302,1158801,
3.02378,3.02378,3.02378,µm,Spot,Diameter,40,1000887899,1158954,
3.80971,3.80971,3.80971,µm,Spot,Diameter,40,1001132092,1159756,
4.06442,4.06442,4.06442,µm,Spot,Diameter,40,1001128779,1159777,
3.6189,3.6189,3.6189,µm,Spot,Diameter,40,1000686553,1160505,
3.02378,3.02378,3.02378,µm,Spot,Diameter,40,1001129977,1160520,
3.51545,3.51545,3.51545,µm,Spot,Diameter,40,1000860289,1161170,
5.36047,5.36047,5.36047,µm,Spot,Diameter,40,1000890207,1161574,
4.06442,4.06442,4.06442,µm,Spot,Diameter,40,1001070831,1162167,
4.29068,4.29068,4.29068,µm,Spot,Diameter,40,1001162429,1162429,
1.58071,1.58071,1.58071,µm,Spot,Diameter,40,1000569584,1162806,
2.87233,2.87233,2.87233,µm,Spot,Diameter,40,1001132873,1163374,
3.98311,3.98311,3.98311,µm,Spot,Diameter,40,1001102674,1163743,
5.12084,5.12084,5.12084,µm,Spot,Diameter,40,1000454057,1163900,
4.55952,4.55952,4.55952,µm,Spot,Diameter,40,1000953090,1164702,
5.21934,5.21934,5.21934,µm,Spot,Diameter,40,1001104072,1165175,
3.16141,3.16141,3.16141,µm,Spot,Diameter,40,1000689377,1166179,
3.02378,3.02378,3.02378,µm,Spot,Diameter,40,1001074979,1166284,
3.6189,3.6189,3.6189,µm,Spot,Diameter,40,1001045764,1167315,
2.70297,2.70297,2.70297,µm,Spot,Diameter,40,1001046137,1167716,
3.40552,3.40552,3.40552,µm,Spot,Diameter,40,1001138880,1169318,
4.42918,4.42918,4.42918,µm,Spot,Diameter,40,1001078337,1169631,
4.1426,4.1426,4.1426,µm,Spot,Diameter,40,1000606742,1170103,
3.16141,3.16141,3.16141,µm,Spot,Diameter,40,1001020468,1171920,
5.4059,5.4059,5.4059,µm,Spot,Diameter,40,1000145899,1173806,
3.16141,3.16141,3.16141,µm,Spot,Diameter,40,1000962165,1173826,
3.89834,3.89834,3.89834,µm,Spot,Diameter,41,1001054405,1175462,
3.28799,3.28799,3.28799,µm,Spot,Diameter,41,1001115718,1176527,
1.58071,1.58071,1.58071,µm,Spot,Diameter,41,1001087121,1178211,
3.02378,3.02378,3.02378,µm,Spot,Diameter,41,1001148839,1179188,
3.80971,3.80971,3.80971,µm,Spot,Diameter,41,1001088789,1179903,
2.87233,2.87233,2.87233,µm,Spot,Diameter,41,1001028919,1180042,
3.98311,3.98311,3.98311,µm,Spot,Diameter,41,1001088762,1180190,
3.51545,3.51545,3.51545,µm,Spot,Diameter,41,1000705525,1182673,
3.28799,3.28799,3.28799,µm,Spot,Diameter,41,1001183631,1183631,
4.49529,4.49529,4.49529,µm,Spot,Diameter,41,1000976176,1185070,
3.51545,3.51545,3.51545,µm,Spot,Diameter,41,1000946144,1185215,
4.62199,4.62199,4.62199,µm,Spot,Diameter,41,1001035449,1186482,
2.87233,2.87233,2.87233,µm,Spot,Diameter,41,1001007366,1188964,
3.02378,3.02378,3.02378,µm,Spot,Diameter,41,1001128302,1189246,
3.40552,3.40552,3.40552,µm,Spot,Diameter,41,1001128779,1189800,
3.51545,3.51545,3.51545,µm,Spot,Diameter,41,1001132092,1190186,
3.28799,3.28799,3.28799,µm,Spot,Diameter,41,1001190228,1190228,
3.28799,3.28799,3.28799,µm,Spot,Diameter,41,1000686553,1191019,
3.80971,3.80971,3.80971,µm,Spot,Diameter,41,1001129977,1191027,
3.80971,3.80971,3.80971,µm,Spot,Diameter,41,1000860289,1191623,
3.89834,3.89834,3.89834,µm,Spot,Diameter,41,1001070831,1192499,
3.89834,3.89834,3.89834,µm,Spot,Diameter,41,1001162429,1192873,
3.16141,3.16141,3.16141,µm,Spot,Diameter,41,1001132873,1193846,
2.87233,2.87233,2.87233,µm,Spot,Diameter,41,1001102674,1194169,
