
Displacement Delta
 ==================== 
Displacement Delta X,Displacement Delta Y,Displacement Delta Z,Unit,Category,Collection,Time,TrackID,ID,
-0.909195,1.78255,-0.350327,µm,Spot,Displacement Delta,9,1000224431,253095,
-1.56799,0.457779,0.171967,µm,Spot,Displacement Delta,9,1000135496,253178,
-1.05414,1.55315,-0.489548,µm,Spot,Displacement Delta,9,1000196023,253490,
0,0,0,µm,Spot,Displacement Delta,9,1000253547,253547,
-1.43939,1.05685,0.105316,µm,Spot,Displacement Delta,9,1000080712,253569,
-1.79056,0.214661,0.352127,µm,Spot,Displacement Delta,9,1000138478,253896,
-3.8313,-2.04178,-0.932419,µm,Spot,Displacement Delta,9,1000196749,254212,
-2.00388,1.90674,0.0602493,µm,Spot,Displacement Delta,9,1000111173,254504,
0.17202,0.732147,0.600693,µm,Spot,Displacement Delta,9,1000226383,255067,
-0.889618,-1.02136,0.135193,µm,Spot,Displacement Delta,9,1000025863,256714,
0.851715,0.942657,0.0968399,µm,Spot,Displacement Delta,9,1000026374,256892,
-1.13278,0.522797,-1.28272,µm,Spot,Displacement Delta,9,1000026660,257187,
-1.10472,-0.0548706,0.021431,µm,Spot,Displacement Delta,9,1000199932,257298,
0,0,0,µm,Spot,Displacement Delta,9,1000257305,257305,
0.360748,0.968109,0.223534,µm,Spot,Displacement Delta,9,1000024512,257487,
-0.800819,-0.0128479,-0.208466,µm,Spot,Displacement Delta,9,1000027245,257516,
-1.6353,0.944611,-0.258797,µm,Spot,Displacement Delta,9,1000027048,257607,
-0.359367,-0.808319,1.17331,µm,Spot,Displacement Delta,9,1000027656,258625,
-0.000701904,-0.959106,0,µm,Spot,Displacement Delta,9,1000028860,259655,
-0.378159,-0.689514,0,µm,Spot,Displacement Delta,9,1000029962,260412,
0,0,0,µm,Spot,Displacement Delta,9,1000260417,260417,
0,0,0,µm,Spot,Displacement Delta,9,1000260594,260594,
-0.82605,-0.0725861,0,µm,Spot,Displacement Delta,9,1000117221,261077,
0.141235,-0.257507,0,µm,Spot,Displacement Delta,9,1000145899,261278,
0.442352,-0.779022,0,µm,Spot,Displacement Delta,9,1000232501,261285,
3.58238,-2.80432,-1.19546,µm,Spot,Displacement Delta,10,1000178867,264958,
4.63223,1.24693,0.0600567,µm,Spot,Displacement Delta,10,1000034728,265173,
3.55855,-2.04944,-0.92358,µm,Spot,Displacement Delta,10,1000094504,266925,
4.00272,-2.16893,0.363993,µm,Spot,Displacement Delta,10,1000008102,269091,
3.60785,-1.78885,-2.22399,µm,Spot,Displacement Delta,10,1000244446,273132,
