
Volume
 ==================== 
Volume,Unit,Category,Time,TrackID,ID,
33.1396,um^3,Surface,3,1000014218,14248,
37.4216,um^3,Surface,3,1000014195,14249,
19.7852,um^3,Surface,3,1000014220,14250,
11.9723,um^3,Surface,3,1000014196,14251,
12.8769,um^3,Surface,3,1000014197,14252,
12.6272,um^3,Surface,3,1000014223,14253,
54.5935,um^3,Surface,3,1000014198,14254,
7.35727,um^3,Surface,3,1000014199,14255,
34.9065,um^3,Surface,3,1000014200,14256,
2.18977,um^3,Surface,3,1000014201,14257,
1.19234,um^3,Surface,3,1000014202,14258,
9.38067,um^3,Surface,4,1000014185,14259,
17.0698,um^3,Surface,4,1000014184,14260,
24.345,um^3,Surface,4,1000014261,14261,
29.309,um^3,Surface,4,1000014186,14262,
57.6786,um^3,Surface,4,1000014187,14263,
37.7189,um^3,Surface,4,1000014233,14264,
65.698,um^3,Surface,4,1000014207,14265,
52.0207,um^3,Surface,4,1000014188,14266,
17.2319,um^3,Surface,4,1000014236,14267,
34.0756,um^3,Surface,4,1000014189,14268,
7.8628,um^3,Surface,4,1000014210,14269,
51.5746,um^3,Surface,4,1000014190,14270,
10.5339,um^3,Surface,4,1000014239,14271,
14.5932,um^3,Surface,4,1000014212,14272,
7.96807,um^3,Surface,4,1000014242,14273,
79.9263,um^3,Surface,4,1000014191,14274,
5.3335,um^3,Surface,4,1000014275,14275,
41.4775,um^3,Surface,4,1000014192,14276,
58.0472,um^3,Surface,4,1000014193,14277,
25.4234,um^3,Surface,4,1000014216,14278,
1.33155,um^3,Surface,4,1000014194,14279,
39.5972,um^3,Surface,4,1000014218,14280,
1.21111,um^3,Surface,4,1000014195,14281,
4.61634,um^3,Surface,4,1000014220,14282,
12.8278,um^3,Surface,4,1000014196,14283,
9.92372,um^3,Surface,4,1000014197,14284,
10.786,um^3,Surface,4,1000014223,14285,
6.36747,um^3,Surface,4,1000014199,14286,
73.2979,um^3,Surface,4,1000014198,14287,
47.7936,um^3,Surface,4,1000014288,14288,
5.9351,um^3,Surface,4,1000014289,14289,
17.8994,um^3,Surface,4,1000014200,14290,
5.81124,um^3,Surface,4,1000014201,14291,
1.27995,um^3,Surface,4,1000014202,14292,
21.9313,um^3,Surface,5,1000014184,14293,
6.51103,um^3,Surface,5,1000014185,14294,
24.0521,um^3,Surface,5,1000014261,14295,
26.3491,um^3,Surface,5,1000014186,14296,
72.2666,um^3,Surface,5,1000014187,14297,
4.36456,um^3,Surface,5,1000014298,14298,
9.19156,um^3,Surface,5,1000014299,14299,
16.9437,um^3,Surface,5,1000014233,14300,
42.895,um^3,Surface,5,1000014207,14301,
11.6818,um^3,Surface,5,1000014302,14302,
29.9971,um^3,Surface,5,1000014236,14303,
18.0088,um^3,Surface,5,1000014304,14304,
45.3212,um^3,Surface,5,1000014189,14305,
3.8042,um^3,Surface,5,1000014210,14306,
17.3709,um^3,Surface,5,1000014239,14307,
21.256,um^3,Surface,5,1000014190,14308,
4.2458,um^3,Surface,5,1000014212,14309,
2.41489,um^3,Surface,5,1000014242,14310,
20.1512,um^3,Surface,5,1000014191,14311,
11.2929,um^3,Surface,5,1000014275,14312,
44.1755,um^3,Surface,5,1000014192,14313,
22.9543,um^3,Surface,5,1000014193,14314,
52.5393,um^3,Surface,5,1000014216,14315,
2.11936,um^3,Surface,5,1000014194,14316,
61.7419,um^3,Surface,5,1000014218,14317,
5.78575,um^3,Surface,5,1000014220,14318,
4.33165,um^3,Surface,5,1000014196,14319,
8.24188,um^3,Surface,5,1000014197,14320,
5.27277,um^3,Surface,5,1000014223,14321,
42.228,um^3,Surface,5,1000014288,14322,
8.1481,um^3,Surface,5,1000014199,14323,
91.4309,um^3,Surface,5,1000014198,14324,
23.9524,um^3,Surface,5,1000014289,14325,
40.3386,um^3,Surface,5,1000014200,14326,
8.25123,um^3,Surface,5,1000014201,14327,
1.59463,um^3,Surface,5,1000014202,14328,
6.53041,um^3,Surface,6,1000014329,14329,
12.5831,um^3,Surface,6,1000014185,14330,
74.218,um^3,Surface,6,1000014331,14331,
14.0475,um^3,Surface,6,1000014184,14332,
13.3341,um^3,Surface,6,1000014261,14333,
83.6167,um^3,Surface,6,1000014187,14334,
