
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,TrackID,ID,
0,,Surface,4,Image 1,13,1000014584,14584,
0,,Surface,4,Image 1,13,1000014521,14585,
0,,Surface,4,Image 1,14,1000014586,14586,
18.801,,Surface,4,Image 1,14,1000014394,14587,
9.7329,,Surface,4,Image 1,14,1000014556,14588,
13.9451,,Surface,4,Image 1,14,1000014185,14589,
2.75358,,Surface,4,Image 1,14,1000014493,14590,
4.5,,Surface,4,Image 1,14,1000014591,14591,
14.9745,,Surface,4,Image 1,14,1000014299,14592,
2.77709,,Surface,4,Image 1,14,1000014400,14593,
0,,Surface,4,Image 1,14,1000014465,14594,
28.0877,,Surface,4,Image 1,14,1000014402,14595,
34.0982,,Surface,4,Image 1,14,1000014501,14596,
17.6635,,Surface,4,Image 1,14,1000014536,14597,
2.75681,,Surface,4,Image 1,14,1000014189,14598,
30.3799,,Surface,4,Image 1,14,1000014470,14599,
65.6714,,Surface,4,Image 1,14,1000014440,14600,
32.9239,,Surface,4,Image 1,14,1000014438,14601,
19.7405,,Surface,4,Image 1,14,1000014545,14602,
3.03109,,Surface,4,Image 1,14,1000014353,14603,
10.707,,Surface,4,Image 1,14,1000014414,14604,
6.57647,,Surface,4,Image 1,14,1000014605,14605,
15.1813,,Surface,4,Image 1,14,1000014197,14606,
2.86138,,Surface,4,Image 1,14,1000014607,14607,
98.7168,,Surface,4,Image 1,14,1000014199,14608,
12.647,,Surface,4,Image 1,14,1000014198,14609,
13.4116,,Surface,4,Image 1,14,1000014200,14610,
11.9959,,Surface,4,Image 1,14,1000014453,14611,
21.0197,,Surface,4,Image 1,14,1000014582,14612,
5.86124,,Surface,4,Image 1,14,1000014583,14613,
0,,Surface,4,Image 1,14,1000014584,14614,
0,,Surface,4,Image 1,14,1000014521,14615,
13.5013,,Surface,4,Image 1,15,1000014185,14616,
8.71029,,Surface,4,Image 1,15,1000014556,14617,
25.241,,Surface,4,Image 1,15,1000014394,14618,
1.8907,,Surface,4,Image 1,15,1000014586,14619,
1.2,,Surface,4,Image 1,15,1000014493,14620,
21.1064,,Surface,4,Image 1,15,1000014591,14621,
6.78058,,Surface,4,Image 1,15,1000014400,14622,
18.1598,,Surface,4,Image 1,15,1000014501,14623,
9.24662,,Surface,4,Image 1,15,1000014536,14624,
4.29998,,Surface,4,Image 1,15,1000014189,14625,
0,,Surface,4,Image 1,15,1000014626,14626,
6.04653,,Surface,4,Image 1,15,1000014627,14627,
33.8547,,Surface,4,Image 1,15,1000014470,14628,
53.6822,,Surface,4,Image 1,15,1000014440,14629,
21.9715,,Surface,4,Image 1,15,1000014545,14630,
6.2395,,Surface,4,Image 1,15,1000014353,14631,
16.7308,,Surface,4,Image 1,15,1000014605,14632,
37.712,,Surface,4,Image 1,15,1000014197,14633,
15.5176,,Surface,4,Image 1,15,1000014607,14634,
54.7765,,Surface,4,Image 1,15,1000014199,14635,
6.82316,,Surface,4,Image 1,15,1000014200,14636,
16.4008,,Surface,4,Image 1,15,1000014198,14637,
13.1824,,Surface,4,Image 1,15,1000014453,14638,
24.1533,,Surface,4,Image 1,15,1000014582,14639,
5.88474,,Surface,4,Image 1,15,1000014583,14640,
0,,Surface,4,Image 1,15,1000014584,14641,
0,,Surface,4,Image 1,15,1000014521,14642,
5.96931,,Surface,4,Image 1,16,1000014556,14643,
7.3951,,Surface,4,Image 1,16,1000014185,14644,
21.2902,,Surface,4,Image 1,16,1000014394,14645,
2.21108,,Surface,4,Image 1,16,1000014586,14646,
0,,Surface,4,Image 1,16,1000014647,14647,
4.49691,,Surface,4,Image 1,16,1000014648,14648,
21.587,,Surface,4,Image 1,16,1000014591,14649,
0,,Surface,4,Image 1,16,1000014493,14650,
5.83062,,Surface,4,Image 1,16,1000014400,14651,
55.234,,Surface,4,Image 1,16,1000014501,14652,
16.2896,,Surface,4,Image 1,16,1000014536,14653,
6,,Surface,4,Image 1,16,1000014189,14654,
0.547397,,Surface,4,Image 1,16,1000014626,14655,
4.32669,,Surface,4,Image 1,16,1000014656,14656,
17.2474,,Surface,4,Image 1,16,1000014627,14657,
0.276385,,Surface,4,Image 1,16,1000014658,14658,
48.7768,,Surface,4,Image 1,16,1000014659,14659,
31.5506,,Surface,4,Image 1,16,1000014470,14660,
17.4063,,Surface,4,Image 1,16,1000014661,14661,
24.3082,,Surface,4,Image 1,16,1000014545,14662,
35.4963,,Surface,4,Image 1,16,1000014663,14663,
10.4608,,Surface,4,Image 1,16,1000014353,14664,
14.4978,,Surface,4,Image 1,16,1000014605,14665,
22.1966,,Surface,4,Image 1,16,1000014197,14666,
9.76152,,Surface,4,Image 1,16,1000014607,14667,
17.0041,,Surface,4,Image 1,16,1000014668,14668,
48.9772,,Surface,4,Image 1,16,1000014199,14669,
19.8987,,Surface,4,Image 1,16,1000014198,14670,
11.082,,Surface,4,Image 1,16,1000014453,14671,
12.4294,,Surface,4,Image 1,16,1000014582,14672,
8.29945,,Surface,4,Image 1,16,1000014583,14673,
0,,Surface,4,Image 1,16,1000014584,14674,
0,,Surface,4,Image 1,16,1000014521,14675,
18.2595,,Surface,4,Image 1,17,1000014676,14676,
0.624897,,Surface,4,Image 1,17,1000014586,14677,
