
Shortest Distance to Surfaces Surfaces=Surfaces 2
 ==================== 
Shortest Distance to Surfaces,Unit,Category,Surfaces,Time,TrackID,ID,
11.81,um,Surface,Surfaces 2,12,1000014453,14554,
7.41167,um,Surface,Surfaces 2,12,1000014521,14555,
5.39656,um,Surface,Surfaces 2,13,1000014556,14556,
33.4444,um,Surface,Surfaces 2,13,1000014185,14557,
12.7484,um,Surface,Surfaces 2,13,1000014331,14558,
4.82702,um,Surface,Surfaces 2,13,1000014394,14559,
7.9269,um,Surface,Surfaces 2,13,1000014459,14560,
4.53159,um,Surface,Surfaces 2,13,1000014397,14561,
10.0679,um,Surface,Surfaces 2,13,1000014493,14562,
9.5569,um,Surface,Surfaces 2,13,1000014299,14563,
17.8196,um,Surface,Surfaces 2,13,1000014400,14564,
6.76529,um,Surface,Surfaces 2,13,1000014465,14565,
8.34286,um,Surface,Surfaces 2,13,1000014402,14566,
9.03218,um,Surface,Surfaces 2,13,1000014501,14567,
6.28499,um,Surface,Surfaces 2,13,1000014536,14568,
15.6817,um,Surface,Surfaces 2,13,1000014189,14569,
7.57244,um,Surface,Surfaces 2,13,1000014470,14570,
13.0694,um,Surface,Surfaces 2,13,1000014440,14571,
3.29502,um,Surface,Surfaces 2,13,1000014438,14572,
12.9135,um,Surface,Surfaces 2,13,1000014545,14573,
29.7082,um,Surface,Surfaces 2,13,1000014412,14574,
16.5592,um,Surface,Surfaces 2,13,1000014353,14575,
20.7872,um,Surface,Surfaces 2,13,1000014414,14576,
11.5591,um,Surface,Surfaces 2,13,1000014197,14577,
25.11,um,Surface,Surfaces 2,13,1000014199,14578,
7.95634,um,Surface,Surfaces 2,13,1000014198,14579,
18.5134,um,Surface,Surfaces 2,13,1000014200,14580,
15.1214,um,Surface,Surfaces 2,13,1000014453,14581,
2.49647,um,Surface,Surfaces 2,13,1000014582,14582,
6.43298,um,Surface,Surfaces 2,13,1000014583,14583,
6.56113,um,Surface,Surfaces 2,13,1000014584,14584,
8.98263,um,Surface,Surfaces 2,13,1000014521,14585,
12.1544,um,Surface,Surfaces 2,14,1000014586,14586,
7.16665,um,Surface,Surfaces 2,14,1000014394,14587,
7.10115,um,Surface,Surfaces 2,14,1000014556,14588,
20.4502,um,Surface,Surfaces 2,14,1000014185,14589,
11.762,um,Surface,Surfaces 2,14,1000014493,14590,
5.23402,um,Surface,Surfaces 2,14,1000014591,14591,
9.09327,um,Surface,Surfaces 2,14,1000014299,14592,
13.6045,um,Surface,Surfaces 2,14,1000014400,14593,
6.15027,um,Surface,Surfaces 2,14,1000014465,14594,
10.3943,um,Surface,Surfaces 2,14,1000014402,14595,
5.96303,um,Surface,Surfaces 2,14,1000014501,14596,
6.89125,um,Surface,Surfaces 2,14,1000014536,14597,
3.53046,um,Surface,Surfaces 2,14,1000014189,14598,
8.52183,um,Surface,Surfaces 2,14,1000014470,14599,
11.7858,um,Surface,Surfaces 2,14,1000014440,14600,
6.16707,um,Surface,Surfaces 2,14,1000014438,14601,
13.0021,um,Surface,Surfaces 2,14,1000014545,14602,
19.1594,um,Surface,Surfaces 2,14,1000014353,14603,
23.0985,um,Surface,Surfaces 2,14,1000014414,14604,
26.2482,um,Surface,Surfaces 2,14,1000014605,14605,
13.7943,um,Surface,Surfaces 2,14,1000014197,14606,
20.8947,um,Surface,Surfaces 2,14,1000014607,14607,
24.8123,um,Surface,Surfaces 2,14,1000014199,14608,
7.59328,um,Surface,Surfaces 2,14,1000014198,14609,
20.6335,um,Surface,Surfaces 2,14,1000014200,14610,
15.265,um,Surface,Surfaces 2,14,1000014453,14611,
2.59876,um,Surface,Surfaces 2,14,1000014582,14612,
4.04608,um,Surface,Surfaces 2,14,1000014583,14613,
6.6418,um,Surface,Surfaces 2,14,1000014584,14614,
6.94043,um,Surface,Surfaces 2,14,1000014521,14615,
32.3735,um,Surface,Surfaces 2,15,1000014185,14616,
7.66172,um,Surface,Surfaces 2,15,1000014556,14617,
7.86351,um,Surface,Surfaces 2,15,1000014394,14618,
10.3933,um,Surface,Surfaces 2,15,1000014586,14619,
6.73133,um,Surface,Surfaces 2,15,1000014493,14620,
5.05702,um,Surface,Surfaces 2,15,1000014591,14621,
9.09815,um,Surface,Surfaces 2,15,1000014400,14622,
6.37647,um,Surface,Surfaces 2,15,1000014501,14623,
7.83788,um,Surface,Surfaces 2,15,1000014536,14624,
13.0177,um,Surface,Surfaces 2,15,1000014189,14625,
7.39409,um,Surface,Surfaces 2,15,1000014626,14626,
10.8858,um,Surface,Surfaces 2,15,1000014627,14627,
5.1736,um,Surface,Surfaces 2,15,1000014470,14628,
9.50337,um,Surface,Surfaces 2,15,1000014440,14629,
12.7051,um,Surface,Surfaces 2,15,1000014545,14630,
17.9668,um,Surface,Surfaces 2,15,1000014353,14631,
17.5256,um,Surface,Surfaces 2,15,1000014605,14632,
17.1102,um,Surface,Surfaces 2,15,1000014197,14633,
21.5943,um,Surface,Surfaces 2,15,1000014607,14634,
24.3718,um,Surface,Surfaces 2,15,1000014199,14635,
